Entity,Code,Year,Unsafe water source (deaths),Poor sanitation (deaths),No access to handwashing facility (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),Non-exclusive breastfeeding (deaths),Discontinued breastfeeding (deaths),Child wasting (deaths),Child stunting (deaths),Low birth weight (deaths),Secondhand smoke (deaths),Alcohol use (deaths),Drug use (deaths),Diet low in fruits (deaths),Diet low in vegetables (deaths),Unsafe sex (deaths),Low physical activity (deaths),High blood sugar (deaths),High cholesterol (deaths),High body-mass index (obesity) (deaths),High blood pressure (deaths),Smoking (deaths),Iron deficiency (deaths),Zinc deficiency (deaths),Vitamin-A deficiency (deaths),Low bone mineral density (deaths)
Tajikistan,TJK,2016,605.7689215,677.4090193,425.4149852,2801.671927,4650.913017,503.0943004,27.45472319,2581.172094,460.8264287,1746.078912,656.1198982,98.22569039,458.6533988,2926.497796,969.0929108,119.6041899,1223.123119,2694.753975,4529.772467,4025.934941,9541.031735,1075.943662,12.99251209,61.63301568,4.247857528,51.44336968
Tanzania,TZA,1990,28638.92654,26307.10657,24636.91875,35557.46762,12589.79094,9048.563259,386.9937475,58210.35392,13486.01453,11359.59124,5452.898387,12667.36542,540.761086,4456.438566,3353.736173,18533.66977,1122.623097,5636.734297,3144.577773,4901.42726,15368.73538,6117.457703,506.3724161,1432.468035,5709.561598,854.5940964
Tanzania,TZA,1995,32888.73447,30228.0628,27410.03209,37534.2964,13790.08677,9245.719922,438.7817836,59127.66003,14586.85761,11825.45148,5607.85324,14366.3204,1332.866827,5524.611824,4293.813257,54144.49207,1408.468092,7197.92256,5029.299541,6344.43264,19152.38041,7297.896892,533.1705359,1581.696992,5831.645172,1031.538011
Tanzania,TZA,2000,24082.25145,22382.73954,21366.96942,34683.35609,13601.53582,5656.776364,232.7526734,40631.70894,9928.402185,14789.46998,4941.769443,16412.63,2085.631945,5737.651947,4890.400413,84822.56733,1606.418612,8656.115911,6779.666111,7520.207025,21812.18951,8299.792087,513.5599347,1070.422048,4077.600761,1177.095496
Tanzania,TZA,2005,21036.76508,19428.10918,19324.30569,34126.83237,13143.42048,3812.140348,145.6567982,34340.69029,6278.038935,14635.69509,4201.485087,17840.13637,2472.172956,5481.795747,5162.703281,94174.83448,1850.742785,9946.900431,7657.075663,8262.569248,24206.51196,9568.768055,541.4170067,843.3452071,1556.682416,1352.54845
Tanzania,TZA,2006,21269.59298,19639.88698,19617.39863,34792.36679,13409.90473,3726.855446,146.8131321,34862.96217,6237.505038,14208.38555,4251.746562,17984.75834,2465.775011,5514.788858,5277.729948,92236.72165,1909.901069,10291.16166,7910.713435,8459.667528,24965.75455,9848.590859,547.2639703,851.2671758,1400.076458,1412.7429
Tanzania,TZA,2010,21742.08023,19800.74412,19562.41465,34323.32773,13544.55526,3284.207952,152.981138,31329.36798,5379.368102,13696.47146,4268.51041,19785.94597,2224.127796,5884.943754,5882.052411,75291.85576,2231.629666,12033.59755,9185.325795,9826.01772,28819.33109,11289.74396,554.696791,712.9275639,1115.422407,1708.754622
Tanzania,TZA,2016,19278.90466,16508.60595,17292.65949,33024.47246,14313.62013,2335.878457,104.8616199,22596.411,3197.137209,12214.12853,4108.689624,21411.55041,1608.954444,6681.466541,6817.624397,39826.30788,2721.42928,14936.19821,11172.19085,13253.00175,34772.4018,13195.60476,517.4789031,442.2654358,586.5986653,2240.655836
Thailand,THA,1990,3388.100199,1932.730916,2001.96945,23951.54608,15368.08774,1046.538191,35.10706683,4754.587073,1114.291114,8673.355807,5447.611073,28974.02498,1993.567162,10897.50097,9270.894225,3152.377602,4306.326353,41235.52961,15793.0862,10507.3504,33280.98272,51459.92182,76.331251,116.868201,57.99155868,1957.442036
Thailand,THA,1995,2442.965661,989.4253624,1447.04127,23363.92891,17510.23166,590.0927607,21.91821104,2555.717002,419.6600019,6279.590104,5375.397071,35553.01327,5661.751415,11492.00365,10994.87611,12625.37784,5279.6265,50950.30521,19738.2059,17085.00607,39262.0509,59388.60492,82.42751984,63.28742607,22.91515909,2398.491659
Thailand,THA,2000,2413.552375,536.2057122,1596.878512,19495.84664,19585.10407,390.6102095,19.46176371,1387.228475,195.0957809,3846.762953,5589.678086,39219.31296,11994.45519,10805.90651,11940.55591,24650.03021,5995.690959,52338.98588,22451.24082,22890.82411,44359.42935,66450.76111,50.93975358,40.79287424,3.670537196,2617.71268
Thailand,THA,2005,2713.689581,426.3776918,2112.469019,17770.58366,22119.19537,251.8934309,15.6193342,883.3756869,124.4533073,2197.842724,6282.823366,39906.32607,10727.05283,9941.044251,12391.00563,19991.60758,6686.547612,48226.00437,23947.71115,25125.00989,50977.63427,68120.23043,25.47402387,27.40294758,1.472567706,2928.72186
Thailand,THA,2006,2761.602348,407.9789328,2226.582831,17368.49475,22308.2546,225.7287689,14.2231051,801.3848385,114.2543843,1930.705391,6393.482227,40148.47159,9611.210448,9653.5598,12326.11191,17353.7809,6687.251453,47514.51639,23733.49182,25348.34453,51862.26023,68700.96246,23.15511978,24.66946235,1.304501489,2889.330985
Thailand,THA,2010,2719.103908,330.4030421,2525.968853,13992.03671,21973.59415,139.3570164,9.355785617,508.1594993,77.1004326,1234.245102,5938.177374,40451.25694,7683.069358,8430.601864,11556.60027,13420.93766,6332.439544,44778.16091,22014.65204,28150.80318,52286.25954,66717.17804,16.35839832,14.7669241,0.814474082,2728.48448
Thailand,THA,2016,2681.942729,255.3146539,2697.849271,8647.552822,25432.33015,69.67084293,5.32358031,253.3840793,32.36578631,646.7178344,6495.208658,43790.41193,7155.520209,8380.414678,12548.66343,11583.47567,7384.675723,52567.19517,25153.59045,38211.92851,61053.9605,75428.676,14.13129981,7.42216488,0.220619374,3082.426639
Timor,TLS,1990,798.5652771,879.2979982,356.9541063,806.6804166,275.2360373,266.3161717,18.2207181,1878.956853,652.0434841,428.2842362,177.0720215,15.37406538,5.87620709,167.7013235,126.1765647,29.81356386,37.11136473,211.9240141,152.366624,50.92027499,494.9603932,350.3133842,17.16571468,60.25765493,255.1464688,5.482759087
Timor,TLS,1995,574.6720644,652.4769008,237.5920142,721.4368026,259.6818341,202.3044792,14.2606582,1375.226476,463.8548433,405.8589228,148.5589287,18.95131094,22.81751199,192.8660718,145.9841847,104.9210352,44.0778914,247.8083817,176.0637827,58.70160781,574.7364004,401.1766962,15.16923195,39.09194819,184.8316437,7.068483986
Timor,TLS,2000,366.2121746,411.1901163,164.5862388,561.2388297,212.3703826,111.3369696,8.489808125,817.3732604,266.0570672,283.9606335,106.1175747,17.41640818,27.29033254,187.6402666,140.8203056,119.0901125,45.76850188,258.2895661,171.7671465,55.6509475,572.3477454,371.6926732,10.57035596,26.39588236,113.1310467,8.434972146
Timor,TLS,2005,331.227351,358.8643719,168.7928396,564.9290821,222.9767821,105.9334729,8.063600418,644.8661951,163.7571483,311.8860537,99.31010071,20.53536925,28.97520725,223.7490638,166.6500393,127.0091873,58.10685287,314.0822371,202.6039946,66.42707668,695.1952957,454.6338698,9.168544885,18.00053626,61.22718542,11.76071726
Timor,TLS,2006,310.8298644,334.0398673,161.5723262,566.6738736,224.8822248,104.8905998,8.236735113,631.9952801,158.7178501,323.856424,100.5349312,21.06835814,29.28348428,223.7129091,166.3103799,129.4260787,59.88905383,318.9799461,204.73237,67.62995967,707.0129303,462.7775264,8.420834877,15.74276406,56.77216761,12.65956101
Timor,TLS,2010,271.3570598,281.8299329,148.1393706,621.4454333,254.1856467,98.61884107,9.537247181,579.5383651,140.4731412,322.663893,110.0793946,24.23330031,31.11406318,265.7978906,197.0782372,144.8143335,80.03341152,420.5490882,250.2779596,91.62306335,885.5017408,560.4452666,6.733880919,10.81869724,47.24802923,17.97919786
Timor,TLS,2016,154.948486,154.4365679,82.86135528,595.6999918,256.276936,54.01656883,5.357960545,333.6296936,70.96026379,234.1383284,100.681672,28.10583954,31.41031437,310.5087404,231.1338749,145.2254476,100.1187549,542.5406842,305.2360807,154.3935958,1072.27182,646.3202239,5.530250108,6.381396615,23.91045819,23.22557021
Togo,TGO,1990,3560.209573,3081.532431,2702.944254,3952.273053,2334.331592,812.6867744,40.84273251,5407.012447,1178.041959,2272.389859,379.1653375,1400.542478,29.2167319,867.6608722,588.0296234,586.8200223,244.0946011,823.0163852,680.3086021,342.7679959,2526.594554,1047.698667,56.90129723,255.5873563,708.9395333,122.243897
Togo,TGO,1995,3354.957678,2888.332491,2633.241044,4210.631908,2509.009775,736.6947223,33.49088293,5536.425475,1081.547901,2267.788817,414.8585237,1393.799945,76.75206766,987.3695267,681.4395152,2061.353464,292.6980074,998.8008983,856.3451702,468.1979755,2942.82855,1216.838334,57.90188769,199.1988787,708.0957119,144.7264074
Togo,TGO,2000,2999.97194,2578.076666,2440.577551,4403.965085,2650.336314,603.7560282,28.83810852,4894.084403,899.0118454,2290.788758,432.1096938,1427.239508,191.1349604,1155.494878,833.0741258,5352.271637,345.1533051,1208.976108,1065.730983,690.6548546,3485.070596,1403.152249,64.02113798,141.6692809,671.2318667,157.4597699
Togo,TGO,2005,2827.655801,2413.059823,2324.769776,4509.486953,2444.933307,451.1939249,27.90212062,3744.508923,582.7002897,2473.94765,397.5241338,1521.211145,304.564557,1336.554816,969.2412197,8057.426822,386.0141127,1386.702109,1212.148834,1012.503177,3973.105156,1566.369528,69.34241953,107.1703011,274.3316225,163.0389199
Togo,TGO,2006,2753.124694,2345.272336,2269.724951,4464.313008,2423.184684,416.1059469,25.71443414,3507.513683,539.7605385,2474.937819,379.4623148,1533.682517,310.1557317,1356.99902,982.3223371,8064.885203,389.5931274,1406.097689,1226.122091,1073.277937,4027.890687,1594.778135,67.54264151,98.85628384,267.1281423,164.0584767
Togo,TGO,2010,2564.763164,2166.373637,2144.646741,4579.969037,2499.340111,301.6751357,19.79137891,2841.044038,427.1291783,2448.019014,331.9310773,1712.076899,299.8386514,1555.137707,1116.587234,7172.924248,440.0420495,1616.771871,1392.462354,1436.816208,4557.165306,1825.227497,55.79812863,75.77173889,257.7965075,180.3415495
Togo,TGO,2016,2259.359518,1853.322202,1927.253692,4590.987502,3603.382708,225.2832879,13.78389729,2017.655644,235.8701688,2236.165197,284.9954393,1912.797706,234.9360195,1821.271477,1289.207091,4652.059727,518.493611,1970.574994,1616.151094,1976.394816,5296.905566,2079.959163,49.27080289,47.88117968,135.8169385,216.9512588
Tonga,TON,1990,4.357143996,3.359113116,3.391622481,58.16447613,7.799736444,0.88314557,0.023775799,9.041577245,1.01122305,20.44702053,13.5251541,0.937969305,0.662413099,29.58754091,23.01529787,7.953468147,13.52096306,135.3867907,41.64440879,122.2455045,93.49784077,99.18337745,3.309636553,0.150504013,0.906700542,2.161028886
Tonga,TON,1995,4.127051128,3.04618315,3.151914165,62.16803264,8.90280251,0.86331723,0.02460714,8.650543244,0.863623825,18.6946716,13.90104322,1.266816049,0.749256556,32.13625249,25.54785638,9.718910345,15.46602354,150.3423739,46.73321806,139.5774942,109.4048203,112.8680266,3.443719738,0.147402746,0.55726421,2.578852346
Tonga,TON,2000,3.416473737,2.349267471,2.738302749,56.81327585,9.210475644,0.829578832,0.021747616,7.206452041,0.590685665,16.85381802,15.07190174,2.030430927,0.840887718,32.75324392,25.80017464,10.20517251,16.47301737,165.2150253,47.48946309,153.3635968,120.2978167,115.556576,3.389245858,0.137339505,0.082574648,2.904760172
Tonga,TON,2005,2.914443376,1.82496405,2.417840914,47.41966065,9.109438334,0.809922828,0.020645886,6.412506945,0.498499586,16.63355708,16.23413725,2.695663636,0.894587411,32.58113278,25.457012,10.27716556,17.24759996,181.7356585,48.54671905,164.4113033,126.3544865,115.3551049,3.344148073,0.12132075,0.056475176,3.295402568
Tonga,TON,2006,2.836868585,1.740230495,2.354309663,45.31183225,7.576672419,0.800213416,0.020135369,6.293433628,0.482579674,16.43890058,16.33505652,2.743791228,0.902505499,32.24808958,25.20793952,10.28130965,17.17839625,182.539118,48.53919553,164.1101912,126.3932431,113.9475342,3.302598929,0.119760205,0.054249975,3.360135918
Tonga,TON,2010,2.630997262,1.495416178,2.168867152,40.81834609,4.827360018,0.726011128,0.018316259,5.638385075,0.40428516,15.19548831,17.33455227,3.158311234,0.98024058,32.90440745,25.57995441,10.6464684,17.83823547,194.99711,50.72496979,171.3938231,130.871174,115.0305742,3.230976569,0.109941488,0.038672333,3.783689435
Tonga,TON,2016,2.464994765,1.282495098,1.88597893,33.78258228,5.303816004,0.508222872,0.014661322,3.886333584,0.263536976,11.3029726,18.16308508,3.612552241,1.123331483,33.76535696,26.46843522,11.7236925,18.93126298,209.7767601,54.39510929,183.6546726,139.3154594,115.0751689,2.968352348,0.084636301,0.025850538,4.407485905
Trinidad and Tobago,TTO,1990,34.29272516,24.19935788,29.41087501,20.15812882,473.2109897,12.18078967,1.181580619,38.9930193,1.984526995,255.3837972,203.3242511,263.5217868,42.95020326,503.4775345,501.6923716,155.0828051,337.6419386,2285.185753,860.1583647,1428.07673,2148.912145,744.2131485,1.001641671,1.278475589,1.347498539,24.86558246
Trinidad and Tobago,TTO,1995,27.57341814,19.92909965,26.51680572,16.64146633,501.1079688,7.074956017,0.65626823,24.41475911,0.786166138,223.5307548,205.2660626,222.2629434,45.13911178,587.3375297,550.6303105,269.5008342,369.5168381,2550.973245,933.6453826,1501.985183,2314.204347,758.6614866,0.995305208,1.049243531,0.736259383,27.18626784
Trinidad and Tobago,TTO,2000,20.75285163,13.58139242,21.55869465,12.9437956,501.0862393,5.06861429,0.476979281,16.99984039,0.519935999,198.5110243,203.5832139,205.5202071,54.75112717,596.7605498,548.4269647,517.5565128,375.3980752,2802.174666,940.6863299,1715.425936,2402.867066,757.6927611,0.726783996,0.691162108,0.37182524,31.81670695
Trinidad and Tobago,TTO,2005,16.27554574,7.367033721,18.08322421,9.289265812,401.314797,4.452856379,0.377657854,13.34425158,0.370468283,154.3672938,190.1991711,255.8473444,66.84078136,520.0022687,483.6690799,339.1530717,346.7400337,2755.652978,842.2600542,1812.046069,2205.41199,692.4156938,0.646882598,0.435365427,0.190595593,35.15384104
Trinidad and Tobago,TTO,2006,15.72139632,6.699474907,17.49640545,8.752507888,388.221213,4.256191881,0.361338022,12.47778012,0.338846107,143.1727949,186.9675803,268.8884778,67.77283295,501.5038524,475.4265473,332.4996331,342.3222388,2745.809065,833.2033717,1832.307756,2190.050397,688.7656383,0.716137859,0.395213218,0.176922269,35.74385886
Trinidad and Tobago,TTO,2010,14.33510238,5.660084542,16.41436231,7.379133677,357.7047991,3.750029471,0.307869617,10.70286594,0.270739256,121.7816525,181.2220499,307.6336255,75.85786927,466.4396219,468.3872956,273.4128957,346.2444323,2847.484755,832.8299365,1928.029723,2255.042301,718.1017942,0.640744048,0.311953864,0.139061894,36.93685529
Trinidad and Tobago,TTO,2016,14.02449742,6.028871298,16.87650061,6.45326503,472.9832158,2.785966122,0.229719569,7.831364619,0.191437568,86.31808438,202.8943554,364.6886642,88.06754964,497.6346481,523.2525786,261.8204446,396.5820789,3257.547127,933.838162,2251.678865,2556.530139,811.3322543,0.516546439,0.234344081,0.073568564,40.4697604
Tropical Latin America,,1990,26578.64347,23022.95325,15763.47704,41819.59955,42030.87317,18214.95366,2703.98951,48818.19724,7566.117657,41682.11935,20270.61314,48496.2081,2320.139666,32096.73245,38952.96914,12853.41405,25509.49467,63755.31121,70497.80891,68519.67218,147666.3956,116702.6863,213.4718439,769.4202574,1108.482129,4443.071506
Tropical Latin America,,1995,15310.74679,14243.45953,10401.0753,33412.98571,45138.87613,10325.43831,1526.799748,32996.11787,4113.371662,33242.68662,19777.022,64002.54898,3390.186395,32134.9917,39350.63768,23742.75705,26836.54451,74479.04266,73951.75544,80080.33417,159255.8321,126561.8852,167.5561041,399.7408087,488.2363549,5040.148566
Tropical Latin America,,2000,8504.791887,8066.846452,6704.761127,23296.00592,48052.7066,5117.462759,829.5325322,20095.47904,1895.620396,24858.78089,18025.94996,79086.85027,3825.178205,31548.48144,39156.71038,21189.0991,28278.94195,87033.95997,76977.75399,94845.18021,175089.4192,130401.2381,132.0964652,212.1734693,254.903666,5626.939274
Tropical Latin America,,2005,5259.139096,5003.702764,4983.950933,18906.39918,45784.37716,2792.463312,433.3631196,11214.34802,841.2216353,18994.56963,16977.91416,86720.01603,4351.349723,31955.71815,39993.12412,22055.22165,30346.47436,100813.3972,81307.76012,110949.465,190949.612,131145.0393,129.8139289,138.5561834,116.2312873,6804.912235
Tropical Latin America,,2006,4802.015599,4566.244241,4794.137296,17813.94039,44880.8607,2492.344513,378.9582861,9971.981873,750.0243717,17981.84737,16782.25774,87330.52698,4455.561169,32107.35063,40268.49639,21959.77507,30760.97195,102527.5189,82388.98189,114566.3915,193998.3251,131320.6464,128.7236817,129.0115444,98.448507,7126.236209
Tropical Latin America,,2010,3394.816731,3193.350631,4291.232001,13921.16357,41942.60392,1561.919623,217.2593536,6256.50298,463.2964568,14662.7678,16739.94051,89628.83544,5167.23716,30392.21034,41087.59384,23121.13104,32819.98045,111260.8555,87301.89903,131734.7028,207542.1697,131585.2701,125.1444393,99.24274192,49.55484536,8777.964169
Tropical Latin America,,2016,2735.733651,2455.352996,4261.8709,9362.759878,51605.39024,993.9334543,127.0815408,3987.069199,273.5291243,10791.33129,22818.05995,99633.84681,6214.486707,31290.59913,44434.23385,23907.53335,37735.15485,135902.2074,98811.15482,160091.3139,238220.8702,135337.9264,122.9493778,73.84469225,29.26859502,11148.19641
Tunisia,TUN,1990,212.765268,125.2339348,161.7996537,1387.452675,3242.285197,160.8543229,8.10542414,886.9153889,162.2513698,2400.779182,1356.962601,296.3883892,131.7606902,1905.401127,684.5829241,135.6338084,1213.393623,5988.694612,4225.699327,3517.403225,7742.658688,5692.294785,12.01976962,26.22486367,4.36864989,174.1744115
Tunisia,TUN,1995,139.813242,65.3391187,111.8556089,938.4764473,3655.695777,74.74819628,4.093644867,440.6707706,70.95443232,1734.815081,1383.945269,356.7428565,180.927546,2170.186648,805.283085,150.5328877,1515.632705,6494.204165,5208.740345,4438.665054,9533.586857,6703.325203,9.64373994,14.33299036,1.471346922,221.9202813
Tunisia,TUN,2000,108.5292722,46.79424553,91.34713042,507.2140364,3697.779759,35.22221849,2.307054596,188.2626708,26.52766036,1240.738568,1337.271018,355.6090739,232.7962388,2142.905665,663.4177758,164.9367857,1579.572379,7171.4646,5420.709309,4992.916501,10087.76271,6676.443682,6.851971459,7.696411417,0.210581391,249.2651755
Tunisia,TUN,2005,98.96381839,43.44395972,96.76064461,201.7608181,3613.097755,23.32863369,1.375437534,104.7226176,14.06489327,1052.662527,1280.092625,390.0720942,296.8844002,2288.117944,522.4461728,167.930658,1767.655248,8177.664518,5919.494983,5681.292722,11124.00852,7341.655375,5.799358423,4.59933865,0.105658268,287.8327048
Tunisia,TUN,2006,99.82392479,43.78857048,99.77062183,161.9427428,3732.731375,22.46749711,1.322913837,97.43907175,12.78878187,1031.467655,1255.102812,397.0008222,309.1689151,2310.656067,490.930065,172.4746304,1806.463683,8438.437639,6036.664828,5817.707064,11299.90288,7549.078001,5.789524969,4.262374974,0.078031871,297.8609743
Tunisia,TUN,2010,107.2399329,46.82839302,112.1745392,87.64557964,4296.704193,21.09058616,1.329739989,81.80724966,10.19283751,933.9763679,1226.938099,442.1883331,367.7509008,2380.635199,368.1387692,191.4611128,2000.59472,9652.338137,6574.631547,6506.29057,12188.78397,8233.597499,5.620853519,3.346271853,0.061779471,332.816087
Tunisia,TUN,2016,108.4539007,46.691335,109.9538042,37.7757878,4931.959475,12.63470327,0.965392982,48.30313593,5.421957642,540.5578339,1387.121894,525.7938336,484.8276882,2649.222243,454.1173857,220.7011489,2402.053246,11541.97364,7775.467241,7870.667256,14334.27674,9854.855565,4.121691511,2.054614433,0.055038018,394.6647668
